airbus	247.50	66.00	100.75	100.84	19.03	3.17	2123.15
airbus	237.41	48.00	53.77	.	28.26	3.18	241.16
airbus	113.91	50.00	90.69	.	19.12	3.58	1394.71
airbus	193.80	68.00	84.98	.	27.99	4.50	1522.96
airbus	178.54	50.00	77.08	.	24.83	2.69	880.80
airbus	203.25	53.00	81.27	.	26.16	4.17	1141.45
airbus	193.12	59.00	96.20	98.12	42.31	3.61	2330.99
airbus	137.81	63.00	69.12	.	31.15	4.06	825.11
airbus	147.25	70.00	88.00	.	34.08	4.40	1467.70
airbus	217.73	61.00	77.05	.	28.87	3.78	877.33
airbus	188.02	38.00	85.18	.	37.03	4.12	1257.01
airbus	249.89	70.00	99.07	98.87	36.20	4.49	2268.78
airbus	175.13	58.00	66.94	.	40.52	3.92	795.71
airbus	248.10	67.00	83.35	.	39.98	4.00	1083.18
airbus	107.23	60.00	75.90	.	22.06	4.23	778.16
airbus	162.79	74.00	95.51	.	37.35	3.90	1685.38
airbus	216.88	45.00	91.62	.	38.32	4.74	1967.61
airbus	31.70	61.00	76.35	.	30.99	2.82	948.47
airbus	199.51	51.00	59.10	.	41.60	3.64	562.17
airbus	108.72	64.00	99.82	100.31	16.22	4.31	2080.22
airbus	188.91	65.00	71.64	.	27.37	3.36	642.45
airbus	202.28	52.00	59.56	.	31.83	4.92	650.33
airbus	145.17	67.00	109.61	107.31	27.89	4.22	2781.73
airbus	223.95	56.00	99.33	99.40	36.78	3.18	2059.54
airbus	215.14	61.00	76.36	.	34.76	4.63	1085.82
airbus	123.18	63.00	106.93	106.76	26.93	3.20	2770.43
airbus	77.46	66.00	103.32	98.13	20.12	4.33	2167.27
airbus	184.35	70.00	73.01	.	31.02	3.99	884.35
airbus	143.68	55.00	59.08	.	52.38	3.65	817.12
airbus	125.28	50.00	71.07	.	39.22	4.23	886.89
airbus	190.83	71.00	93.80	.	45.78	3.97	2143.27
airbus	173.37	62.00	92.30	.	19.24	3.40	1451.40
airbus	181.70	48.00	79.79	.	34.53	3.76	1159.55
airbus	142.59	66.00	51.16	.	8.56	3.91	242.60
airbus	208.88	56.00	53.89	.	23.50	4.00	375.33
airbus	184.62	65.00	95.62	95.01	23.28	4.57	1763.77
airbus	133.51	64.00	60.18	.	31.11	4.27	512.84
airbus	54.22	57.00	63.42	.	42.95	4.55	700.99
airbus	161.09	64.00	94.53	.	49.24	4.51	2134.19
airbus	192.28	64.00	33.57	.	36.97	4.36	782.72
airbus	103.09	73.00	92.99	.	-3.33	4.83	1567.67
airbus	102.95	56.00	84.41	.	45.91	3.80	1495.05
airbus	179.90	61.00	93.18	.	37.57	4.32	1938.53
airbus	168.80	47.00	92.91	95.76	23.78	3.91	1955.30
airbus	171.44	55.00	86.77	.	25.92	3.98	1188.16
airbus	140.42	61.00	100.09	100.51	35.49	3.53	2369.08
airbus	186.20	60.00	82.49	.	38.18	2.87	1143.12
airbus	139.64	57.00	64.36	.	41.32	2.68	714.71
airbus	173.64	56.00	93.02	.	31.34	4.11	1840.05
airbus	88.44	60.00	81.34	.	19.56	3.43	1101.56
airbus	149.82	59.00	80.20	.	27.52	3.83	1188.62
airbus	128.37	64.00	55.46	.	14.65	3.98	180.57
airbus	149.69	54.00	80.50	.	38.39	4.65	1153.89
airbus	206.55	77.00	76.46	.	31.92	3.80	877.02
airbus	188.92	61.00	72.88	.	49.08	3.90	1133.55
airbus	92.65	53.00	55.16	.	30.17	4.47	623.01
airbus	104.78	59.00	55.03	.	51.78	4.48	837.97
airbus	182.71	45.00	77.81	.	20.19	4.18	905.50
airbus	157.17	48.00	101.84	103.63	23.01	4.94	2524.57
airbus	138.23	59.00	64.81	.	14.78	4.22	402.93
airbus	165.50	75.00	56.98	.	40.39	4.33	762.73
airbus	55.92	71.00	98.67	98.94	40.21	3.88	2190.00
airbus	104.61	56.00	57.99	.	33.55	4.12	584.80
airbus	99.35	51.00	88.51	.	29.69	3.92	1446.57
airbus	190.79	58.00	93.67	95.10	33.63	3.46	2048.49
airbus	210.57	60.00	77.46	.	24.07	4.84	1023.10
airbus	93.54	40.00	80.63	.	28.60	3.62	1021.09
airbus	173.57	48.00	69.44	.	21.24	4.23	860.44
airbus	164.88	55.00	81.17	.	32.28	3.56	1176.58
airbus	207.39	73.00	104.70	107.79	9.70	3.17	2340.58
airbus	184.53	63.00	71.21	.	20.94	3.63	615.76
airbus	109.54	67.00	85.06	.	28.18	3.76	1553.50
airbus	60.53	64.00	52.98	.	23.87	4.32	487.47
airbus	130.37	76.00	72.34	.	32.49	4.29	839.25
airbus	151.68	68.00	100.64	102.11	32.98	4.48	2454.20
airbus	112.08	58.00	76.77	.	25.95	3.44	824.04
airbus	186.22	51.00	69.92	.	29.10	4.39	1040.62
airbus	153.20	54.00	73.92	.	25.51	3.73	807.35
airbus	214.73	65.00	114.65	114.16	35.64	3.80	3541.58
airbus	175.53	61.00	65.04	.	13.81	3.49	280.80
airbus	176.45	68.00	67.76	.	44.62	3.78	786.14
airbus	231.88	63.00	68.90	.	31.85	3.81	764.04
airbus	182.45	66.00	52.71	.	24.30	4.19	317.81
airbus	161.24	60.00	77.83	.	45.60	4.03	1173.41
airbus	167.25	71.00	82.95	.	53.44	4.03	1484.96
airbus	188.37	53.00	88.90	.	22.91	4.00	1418.80
airbus	199.34	63.00	106.33	105.11	42.97	3.63	2762.48
airbus	115.38	70.00	56.84	.	41.06	3.50	754.78
airbus	156.95	55.00	87.51	.	30.62	3.59	1548.47
airbus	191.31	66.00	44.26	.	49.29	3.70	901.41
airbus	162.52	62.00	74.92	.	14.40	3.11	433.66
airbus	199.50	55.00	64.46	.	26.66	4.29	767.76
airbus	157.94	67.00	61.15	.	34.59	4.59	867.01
airbus	199.92	48.00	109.30	109.56	33.07	4.04	3177.19
airbus	203.32	50.00	64.66	.	35.12	3.59	789.54
airbus	250.58	74.00	73.20	.	45.40	3.85	1013.30
airbus	157.91	68.00	56.50	.	-0.07	4.69	380.36
airbus	127.23	61.00	79.63	.	32.90	3.75	1059.55
airbus	140.70	60.00	75.94	.	16.33	4.43	990.15
airbus	139.31	44.00	99.60	99.16	35.19	3.84	2116.08
airbus	50.05	63.00	55.96	.	39.21	3.70	833.57
airbus	114.09	56.00	86.05	.	28.55	3.98	1392.42
airbus	84.38	49.00	112.19	112.19	30.20	4.75	3313.07
airbus	166.05	56.00	84.91	.	38.04	3.67	1218.70
airbus	185.40	87.00	92.13	.	45.09	3.42	1826.80
airbus	184.67	60.00	88.80	.	20.82	4.09	1366.41
airbus	114.90	58.00	75.88	.	46.16	5.04	1178.60
airbus	150.03	67.00	87.57	.	17.54	3.02	1219.62
airbus	203.41	57.00	80.02	.	31.88	4.45	1155.99
airbus	177.26	63.00	98.59	97.48	22.13	3.43	1899.71
airbus	273.59	62.00	76.19	.	19.27	4.10	789.14
airbus	177.22	67.00	90.67	.	30.35	3.71	1638.12
airbus	199.58	71.00	81.55	.	30.05	3.84	1264.93
airbus	192.58	60.00	110.41	110.04	39.82	2.83	2919.58
airbus	173.77	65.00	94.74	95.29	38.73	3.16	1882.94
airbus	188.41	56.00	65.94	.	32.02	4.14	816.22
airbus	176.08	58.00	88.01	.	16.70	4.07	1380.27
airbus	111.21	65.00	68.36	.	47.39	3.31	969.55
airbus	177.19	69.00	92.81	.	29.65	4.16	1960.48
airbus	140.49	61.00	92.39	.	19.29	4.05	1714.90
airbus	158.54	62.00	118.52	117.65	25.79	3.52	3469.15
airbus	156.44	72.00	81.75	.	36.08	3.73	1125.97
airbus	221.59	48.00	76.37	.	19.40	4.87	932.57
airbus	199.92	53.00	58.57	.	35.20	3.06	634.09
airbus	106.82	77.00	63.22	.	34.76	3.92	656.19
airbus	289.32	55.00	81.69	.	12.32	3.72	829.19
airbus	179.19	52.00	87.94	.	18.55	3.87	1243.03
airbus	182.27	60.00	89.71	.	32.74	3.34	1479.43
airbus	180.35	61.00	59.15	.	27.88	3.24	475.15
airbus	94.83	49.00	86.48	.	29.29	3.78	1555.53
airbus	145.78	52.00	111.67	111.33	36.04	3.51	3311.84
airbus	207.11	64.00	83.00	.	19.74	4.47	1116.56
airbus	149.21	66.00	63.82	.	11.24	3.60	370.47
airbus	128.59	62.00	86.24	.	10.75	4.11	1158.59
airbus	163.52	62.00	72.03	.	0.09	3.62	537.92
airbus	61.21	63.00	76.04	.	27.95	3.80	1296.77
airbus	96.77	82.00	90.74	.	33.02	3.55	1811.98
airbus	142.06	70.00	74.89	.	32.80	3.02	811.32
airbus	224.05	67.00	96.44	.	29.39	3.46	1728.49
airbus	194.69	61.00	113.82	113.57	33.47	3.63	3296.36
airbus	190.77	60.00	74.52	.	44.46	3.76	1122.19
airbus	144.83	53.00	88.21	.	27.99	3.09	1259.17
airbus	150.95	58.00	66.42	.	-2.92	3.12	34.08
airbus	157.98	56.00	109.18	108.23	21.25	3.26	2810.70
airbus	171.37	57.00	85.85	.	41.87	3.58	1715.53
airbus	183.62	69.00	53.54	.	31.74	3.52	349.16
airbus	163.23	64.00	56.32	.	28.37	3.26	479.58
airbus	105.14	53.00	60.01	.	35.91	3.92	561.27
airbus	49.01	53.00	82.71	.	27.06	4.25	1312.67
airbus	201.19	54.00	99.02	98.22	39.32	4.39	2481.26
airbus	212.05	63.00	51.59	.	20.45	3.06	133.09
airbus	196.03	59.00	85.69	.	6.23	3.78	976.43
airbus	132.14	70.00	90.18	.	23.84	4.23	1539.69
airbus	189.58	58.00	61.00	.	37.35	3.30	498.77
airbus	162.31	55.00	78.71	.	31.44	3.41	1138.94
airbus	178.34	55.00	87.02	.	38.19	4.36	1693.40
airbus	156.46	59.00	72.59	.	14.08	3.74	408.98
airbus	144.82	65.00	92.59	.	20.59	3.20	1710.35
airbus	91.65	76.00	89.54	.	47.60	4.30	1862.56
airbus	98.99	65.00	66.23	.	31.52	4.24	587.19
airbus	100.09	49.00	73.47	.	33.86	3.47	892.02
airbus	119.51	75.00	82.10	.	39.81	2.78	1186.68
airbus	119.44	54.00	89.78	.	28.43	3.94	1285.55
airbus	253.73	53.00	67.73	.	28.10	4.82	714.51
airbus	156.19	59.00	76.17	.	51.17	3.26	1198.94
airbus	201.67	52.00	75.80	.	38.40	3.12	1051.57
airbus	117.44	60.00	77.93	.	18.99	4.12	779.90
airbus	150.55	69.00	67.82	.	41.12	4.20	925.68
airbus	121.92	65.00	108.14	106.70	21.44	3.36	2435.82
airbus	122.73	64.00	67.92	.	34.48	3.92	776.26
airbus	190.74	77.00	47.88	.	14.84	2.73	41.72
airbus	95.85	62.00	96.92	99.84	21.42	3.84	2094.00
airbus	149.33	62.00	98.73	98.15	16.10	4.32	1885.75
airbus	198.37	56.00	85.73	.	49.27	4.44	1712.63
airbus	191.43	66.00	98.26	99.96	45.15	4.39	2640.38
airbus	155.99	64.00	86.03	.	41.66	3.72	1598.20
airbus	93.06	59.00	72.93	.	22.46	4.16	853.03
airbus	137.85	61.00	76.10	.	25.09	3.23	691.69
airbus	111.88	62.00	68.19	.	31.79	4.36	709.56
airbus	152.56	67.00	75.56	.	48.52	3.51	978.87
airbus	217.84	68.00	77.67	.	35.22	3.18	1070.82
airbus	202.11	53.00	76.33	.	50.75	3.54	1052.69
airbus	187.53	70.00	74.60	.	17.90	4.63	892.98
airbus	216.56	69.00	59.85	.	28.24	3.43	758.99
airbus	214.22	45.00	72.49	.	33.23	4.37	748.77
airbus	188.78	58.00	81.23	.	29.02	2.67	978.59
airbus	94.60	62.00	63.62	.	31.62	3.60	574.17
airbus	196.98	54.00	79.15	.	13.66	3.94	813.23
airbus	151.39	59.00	69.48	.	24.97	3.82	690.52
airbus	169.75	65.00	43.92	.	43.05	3.37	735.82
airbus	214.79	59.00	56.29	.	19.10	3.92	321.52
airbus	115.87	45.00	86.88	.	34.84	3.80	1262.15
airbus	81.88	63.00	70.80	.	36.42	3.61	816.96
airbus	140.67	48.00	120.45	118.67	30.35	4.37	3891.47
airbus	204.56	69.00	76.61	.	11.47	3.26	636.74
airbus	100.25	61.00	41.10	.	34.56	3.49	668.93
airbus	305.62	55.00	75.51	.	18.82	3.43	748.17
airbus	197.98	61.00	69.87	.	31.21	4.08	767.93
airbus	58.97	62.00	88.66	.	16.22	2.83	1359.84
airbus	119.63	68.00	66.36	.	34.62	4.02	883.60
airbus	156.10	63.00	67.88	.	31.01	3.87	637.65
airbus	128.69	56.00	43.85	.	34.11	3.31	554.07
airbus	170.42	56.00	89.87	.	46.86	3.65	1734.33
airbus	256.16	63.00	73.14	.	37.06	4.65	1242.84
airbus	211.25	56.00	74.34	.	11.52	2.80	485.19
airbus	160.84	48.00	87.55	.	28.55	4.42	1410.19
airbus	220.31	57.00	101.13	101.81	32.95	4.16	2461.99
airbus	176.42	56.00	81.22	.	28.48	4.19	1134.88
airbus	160.32	74.00	77.64	.	27.20	4.70	863.80
airbus	199.50	72.00	58.51	.	38.59	3.55	432.73
airbus	195.66	61.00	72.63	.	24.36	3.64	714.33
airbus	148.45	64.00	84.34	.	11.67	3.34	1085.48
airbus	157.87	69.00	63.31	.	41.29	4.01	698.48
airbus	111.19	52.00	74.93	.	31.60	4.63	1046.16
airbus	91.31	53.00	86.36	.	27.53	3.86	1381.56
airbus	137.59	66.00	126.24	127.94	35.18	2.70	4795.64
airbus	110.84	71.00	78.04	.	29.51	4.58	1122.28
airbus	71.57	65.00	95.78	96.31	27.69	3.42	1740.90
airbus	121.13	64.00	81.33	.	39.36	4.51	1419.85
airbus	170.12	54.00	112.83	108.22	35.48	4.03	2808.99
airbus	163.68	55.00	113.02	114.88	28.64	4.75	3559.76
airbus	156.97	56.00	82.09	.	12.88	3.60	899.59
airbus	198.42	58.00	64.31	.	17.46	3.82	383.91
airbus	85.68	56.00	97.35	96.17	19.24	3.32	1790.24
airbus	183.13	62.00	81.25	.	29.01	4.03	1193.08
airbus	83.54	71.00	78.51	.	18.34	3.57	785.96
airbus	199.22	53.00	66.39	.	31.97	3.57	757.86
airbus	167.39	53.00	85.94	.	9.16	3.16	1107.70
airbus	129.67	68.00	67.96	.	14.72	4.30	436.68
airbus	113.39	66.00	64.35	.	28.29	4.40	537.86
airbus	87.90	63.00	77.22	.	27.55	4.09	1076.23
airbus	156.32	60.00	88.88	.	29.79	4.24	1588.82
airbus	175.69	62.00	56.59	.	48.84	4.02	840.86
airbus	259.10	54.00	54.95	.	30.95	4.03	561.45
airbus	110.58	62.00	99.69	97.49	24.09	3.87	1783.81
airbus	183.35	64.00	78.91	.	25.52	4.49	870.09
airbus	150.60	49.00	111.24	109.85	42.83	3.92	3156.53
airbus	239.99	68.00	104.20	104.96	27.32	3.84	2606.25
airbus	117.97	62.00	88.11	.	28.40	3.84	1539.76
airbus	218.88	61.00	70.70	.	34.61	3.33	737.57
airbus	127.81	62.00	81.76	.	38.96	4.45	1526.75
airbus	140.45	75.00	120.42	118.48	31.26	2.80	3470.58
airbus	124.91	64.00	65.76	.	36.57	3.24	606.03
airbus	153.44	61.00	54.59	.	29.15	3.27	424.16
airbus	123.07	62.00	106.08	105.31	32.78	3.36	2493.20
airbus	197.43	45.00	81.38	.	46.29	4.21	1459.50
airbus	180.37	63.00	81.06	.	24.40	3.51	1075.15
airbus	94.49	62.00	69.28	.	32.27	4.12	836.49
airbus	137.80	56.00	68.08	.	44.68	3.97	1083.83
airbus	208.16	63.00	93.51	.	36.98	3.94	1786.88
airbus	88.53	70.00	89.17	.	19.84	4.01	1315.97
airbus	73.80	56.00	85.57	.	34.04	3.80	1414.28
airbus	162.55	50.00	73.34	.	25.78	4.32	929.57
airbus	130.85	63.00	97.38	96.73	22.50	3.81	2092.86
airbus	89.28	63.00	82.74	.	34.43	4.25	1511.46
airbus	42.15	63.00	46.26	.	20.49	3.48	383.56
airbus	146.11	57.00	69.56	.	34.27	4.88	854.47
airbus	164.62	75.00	86.60	.	27.66	4.58	1366.38
airbus	189.85	53.00	86.18	.	25.91	3.28	1327.19
airbus	116.60	70.00	94.02	.	24.37	3.66	1610.42
airbus	260.50	53.00	63.49	.	35.37	3.97	812.16
airbus	246.44	55.00	78.54	.	32.43	4.49	972.11
airbus	162.96	74.00	79.66	.	31.45	3.81	1092.87
airbus	186.10	53.00	98.44	98.56	48.85	3.31	2299.95
airbus	212.55	59.00	70.25	.	26.20	3.09	647.05
airbus	162.71	54.00	98.19	96.52	29.63	3.05	1975.11
airbus	109.91	64.00	95.80	.	21.55	3.49	1711.49
airbus	199.36	55.00	71.30	.	15.10	3.60	455.56
airbus	151.21	59.00	81.31	.	41.69	3.66	1519.32
airbus	207.69	61.00	54.54	.	19.61	3.97	397.01
airbus	98.18	60.00	53.75	.	25.55	3.71	378.83
airbus	153.03	56.00	88.10	.	21.25	3.16	1296.22
airbus	139.94	68.00	73.28	.	25.98	3.67	805.10
airbus	149.65	46.00	69.04	.	48.56	4.20	1127.80
airbus	154.24	65.00	102.88	100.67	24.35	2.94	2119.31
airbus	152.13	49.00	67.96	.	43.97	4.61	1097.38
airbus	236.14	54.00	61.26	.	26.57	4.38	455.51
airbus	156.01	72.00	96.41	96.13	20.47	4.30	1816.59
airbus	122.34	56.00	99.56	98.88	35.56	3.89	2283.19
airbus	168.56	60.00	93.27	.	33.65	3.34	1858.05
airbus	205.03	59.00	79.86	.	46.34	4.66	1189.83
airbus	230.32	58.00	55.11	.	29.86	3.26	270.84
airbus	124.70	51.00	109.78	110.57	10.10	4.47	3054.41
airbus	155.02	59.00	61.46	.	24.82	3.83	617.03
airbus	141.81	50.00	69.84	.	42.75	4.50	815.07
airbus	131.29	60.00	60.03	.	36.99	4.16	581.81
airbus	106.29	63.00	92.81	.	31.32	3.48	1477.86
airbus	112.82	68.00	73.97	.	20.11	4.34	755.79
airbus	58.18	56.00	68.02	.	32.74	4.68	950.58
airbus	182.65	69.00	105.89	107.53	35.29	3.39	2948.81
airbus	103.48	62.00	85.03	.	11.72	3.86	1287.76
airbus	269.11	56.00	65.52	.	30.81	3.25	753.72
airbus	302.97	64.00	70.23	.	37.42	3.25	847.93
airbus	94.43	61.00	86.42	.	25.40	4.72	1561.03
airbus	228.00	60.00	58.90	.	31.58	4.25	595.03
airbus	207.95	60.00	76.83	.	33.62	3.57	1181.74
airbus	117.26	61.00	66.08	.	14.57	3.71	436.15
airbus	203.39	67.00	60.56	.	29.77	3.75	698.90
airbus	228.34	56.00	82.20	.	20.84	3.77	1086.19
airbus	149.84	64.00	70.23	.	18.13	4.38	626.82
airbus	106.37	66.00	53.37	.	51.00	2.83	538.97
airbus	65.13	71.00	78.52	.	22.22	3.97	1085.61
airbus	161.23	62.00	100.63	100.88	20.29	2.86	1990.85
airbus	164.84	62.00	93.40	95.57	25.83	3.10	1868.17
airbus	127.31	60.00	99.69	99.46	28.97	4.11	2032.77
airbus	179.56	60.00	81.18	.	33.23	3.99	1159.35
airbus	62.31	69.00	74.46	.	28.60	3.68	1083.73
airbus	110.40	61.00	59.53	.	33.42	3.23	657.50
airbus	126.08	54.00	36.42	.	33.80	4.87	869.03
airbus	92.17	58.00	48.17	.	34.76	3.95	558.37
airbus	132.27	50.00	87.92	.	37.79	3.74	1644.09
airbus	207.17	64.00	85.51	.	21.39	3.81	1304.90
airbus	180.77	59.00	66.81	.	42.71	4.15	772.64
airbus	117.77	51.00	77.09	.	18.39	3.45	677.58
airbus	157.58	64.00	101.37	101.35	21.41	3.24	2028.97
airbus	247.53	58.00	68.25	.	13.86	3.42	492.75
airbus	130.90	62.00	87.06	.	36.29	3.86	1606.31
airbus	119.11	66.00	93.92	.	11.20	4.26	1504.75
airbus	130.32	58.00	110.77	112.53	50.77	3.38	3437.66
airbus	91.53	53.00	88.57	.	23.79	3.63	1281.28
airbus	89.12	52.00	70.00	.	39.55	3.58	1016.68
airbus	176.94	59.00	89.50	.	36.18	3.34	1701.15
airbus	248.73	58.00	49.46	.	16.80	3.76	452.13
airbus	175.51	49.00	125.21	125.14	22.52	4.37	4254.93
airbus	261.39	68.00	57.08	.	15.76	3.80	350.60
airbus	127.47	54.00	91.01	.	29.87	4.23	1897.82
airbus	133.74	50.00	52.33	.	18.04	3.94	513.50
airbus	165.01	49.00	91.11	.	40.42	3.54	1626.17
airbus	146.47	65.00	72.05	.	33.34	3.93	739.74
airbus	168.64	67.00	88.52	.	36.19	3.83	1574.20
airbus	68.16	64.00	91.95	.	27.81	3.81	1878.76
airbus	141.89	60.00	103.87	105.56	38.13	4.24	2711.46
airbus	58.50	58.00	65.07	.	47.58	4.20	946.47
airbus	98.77	73.00	91.27	.	37.51	3.84	1818.96
airbus	147.72	67.00	114.85	113.17	58.23	3.67	3665.80
airbus	194.02	53.00	72.83	.	45.54	4.43	1115.41
airbus	134.69	57.00	44.13	.	27.18	3.01	417.54
airbus	220.06	61.00	120.56	118.29	15.67	4.11	3499.73
airbus	122.60	61.00	82.35	.	30.26	3.83	1219.31
airbus	127.08	58.00	83.20	.	16.03	3.31	1022.08
airbus	172.05	36.00	47.49	.	13.98	4.30	250.69
airbus	98.50	66.00	123.31	124.39	22.33	4.28	4295.90
airbus	165.19	58.00	89.95	.	30.86	4.17	1711.61
airbus	104.63	63.00	69.08	.	28.40	4.17	812.32
airbus	264.59	55.00	102.75	102.41	38.53	4.17	2623.65
airbus	182.75	71.00	84.33	.	28.93	2.99	1190.02
airbus	80.48	67.00	60.79	.	33.80	3.72	563.10
airbus	194.99	68.00	91.15	.	15.38	3.51	1445.16
airbus	149.36	67.00	98.03	99.42	40.99	4.73	2440.38
airbus	98.46	50.00	73.94	.	42.35	3.96	1027.21
airbus	114.23	57.00	79.98	.	42.24	3.79	1162.40
airbus	118.58	63.00	75.37	.	31.34	3.56	960.26
airbus	200.62	63.00	77.15	.	23.60	3.02	899.43
airbus	124.14	59.00	66.46	.	48.07	4.17	853.86
